metraz,rozloha,energeticka_narocnost,stav,lokalita,cena,link
106,4+kk,B,Ve velmi dobrém stavu,praha 9,13790000,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-kbely-hulkova/2209043788
31,1+kk,B,Novostavba,praha 10,5475698,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-vrsovice-murmanska/3592086092
84,3+kk,B,Novostavba,praha 8,13965000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-liben-zenklova/3887825484
130,5+kk,C,Ve velmi dobrém stavu,praha 6,19950000,https://www.sreality.cz/detail/prodej/byt/5+kk/praha-brevnov-sestupna/1335313740
27,1+kk,C,Ve velmi dobrém stavu,praha 10,5800000,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-malesice-pocernicka/3335901772
50,2+kk,B,Ve velmi dobrém stavu,praha 9,6750000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-praha-ceskomoravska/869216844
91,3+kk,C,V dobrém stavu,stredni-cechy,6390000,https://www.sreality.cz/detail/prodej/byt/3+kk/milovice-mlada-topolova/1276052044
52,2+kk,B,Novostavba,praha 9,8200000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-hloubetin-nepelova/53441100
56,3+kk,B,Ve velmi dobrém stavu,praha 9,8590000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-prosek-veltruska/2704736844
47,2+kk,C,Ve velmi dobrém stavu,praha 10,7290000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-vrsovice-obloukova/858923596
69,2+kk,B,Novostavba,praha 7,13700000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-holesovice-jankovcova/3589788236
136,4+kk,C,Ve velmi dobrém stavu,praha 10,21000000,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-vrsovice-obloukova/2965639756
38,2+kk,B,Novostavba,praha 4,7000000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-chodov-klapalkova/985625164
54,2+kk,G,Ve velmi dobrém stavu,praha 1,15900000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-mala-strana-vlasska/3543401036
70,3+kk,C,V dobrém stavu,praha 10,8700000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-hostivar-chudenicka/2614559308
102,3+kk,G,Ve velmi dobrém stavu,praha 5,9799990,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-kosire-mahenova/4048413260
38,2+kk,G,Ve velmi dobrém stavu,praha 10,4590000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-strasnice-za-strasnickou-vozovnou/567243340
83,3+kk,G,Novostavba,praha 9,8900000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-letnany-/4168782412
50,2+kk,C,Ve velmi dobrém stavu,stredni-cechy,6680000,https://www.sreality.cz/detail/prodej/byt/2+kk/jinocany-jinocany-dvorakova/2650079820
95,4+kk,B,Ve velmi dobrém stavu,praha 10,16850000,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-vrsovice-moskevska/3030041164
58,2+kk,B,Novostavba,praha 9,8878569,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-vysocany-pod-krocinkou/2949751372
47,2+kk,D,Po rekonstrukci,praha 7,7514000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-bubenec-na-vysinach/1856643660
46,2+kk,B,Ve velmi dobrém stavu,praha 8,6190000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-bohnice-zelenohorska/443822668
117,3+kk,C,Ve velmi dobrém stavu,praha 4,19950000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-krc-nad-rysankou/1965367884
98,4+kk,C,Ve velmi dobrém stavu,stredni-cechy,11190000,https://www.sreality.cz/detail/prodej/byt/4+kk/vysoky-ujezd-vysoky-ujezd-u-vrsku/2169311820
40,2+kk,G,V dobrém stavu,praha 4,8973000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-michle-hanusova/3187196492
62,2+kk,B,Novostavba,praha 5,9859080,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-smichov-nad-koulkou/2519114316
114,4+kk,B,Novostavba,praha 6,22980000,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-dejvice-pod-juliskou/1987904076
51,2+kk,G,Novostavba,praha 9,7200000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-kbely-martinicka/4154929740
52,2+kk,D,Novostavba,praha 4,8629000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-nusle-belehradska/2751976012
56,2+kk,C,Ve velmi dobrém stavu,stredni-cechy,5990000,https://www.sreality.cz/detail/prodej/byt/2+kk/nova-ves-nova-ves-nad-obci/672309836
83,3+kk,B,Novostavba,praha 5,13614920,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-smichov-na-neklance/3226313292
47,2+kk,G,Novostavba,praha 8,7480000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-liben-svetova/1136329292
58,2+kk,B,Novostavba,praha 6,14565000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-praha-vitezne-namesti/1311037004
132,4+kk,B,Novostavba,stredni-cechy,10990000,https://www.sreality.cz/detail/prodej/byt/4+kk/kladno-krocehlavy-vojanova/1880404556
62,2+kk,D,Ve velmi dobrém stavu,stredni-cechy,6640000,https://www.sreality.cz/detail/prodej/byt/2+kk/nehvizdy-nehvizdy-mochovska/1670459980
70,2+kk,B,Novostavba,praha 9,10395930,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-vysocany-pod-krocinkou/1164878412
68,2+kk,B,Novostavba,praha 9,10600082,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-vysocany-ke-klicovu/3027149388
204,5+kk,B,Novostavba,praha 5,42990000,https://www.sreality.cz/detail/prodej/byt/5+kk/praha-smichov-na-laurove/1140131148
69,3+kk,C,Ve velmi dobrém stavu,praha 4,7650000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-chodov-nechvilova/1087955532
137,4+kk,B,Novostavba,praha 5,22690000,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-smichov-na-laurove/2162492748
55,2+kk,G,Ve velmi dobrém stavu,praha 7,8990000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-holesovice-pristavni/727786060
96,3+kk,B,Novostavba,praha 5,14790000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-smichov-na-laurove/3124102476
95,3+kk,B,Novostavba,praha 5,15190000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-smichov-na-laurove/437585228
106,4+kk,C,Ve velmi dobrém stavu,praha 10,13590000,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-michle-v-doline/602997324
67,2+kk,E,Po rekonstrukci,praha 4,9995810,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-modrany-k-vltave/1165087308
73,3+kk,C,Ve velmi dobrém stavu,stredni-cechy,5025900,https://www.sreality.cz/detail/prodej/byt/3+kk/milicin-milicin-/2549776972
56,2+kk,C,Ve velmi dobrém stavu,praha 10,7485000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-uhrineves-k-netlukam/2424926796
40,2+kk,B,Ve velmi dobrém stavu,praha 9,6750000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-liben-ceskomoravska/1186558540
30,1+kk,B,Novostavba,praha 5,7500000,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-smichov-graficka/2005496396
88,4+kk,D,Ve velmi dobrém stavu,praha 10,13395000,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-horni-mecholupy-dysinska/1022235212
69,2+kk,G,Po rekonstrukci,praha 3,9998927,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-zizkov-borivojova/201638476
63,3+kk,C,Ve velmi dobrém stavu,praha 6,7690000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-repy-simonova/2496524876
60,2+kk,G,Po rekonstrukci,praha 9,7250000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-hloubetin-konzumni/379204172
55,2+kk,C,Ve velmi dobrém stavu,praha 10,8995428,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-strasnice-vinohradska/3639136844
74,3+kk,G,Ve velmi dobrém stavu,stredni-cechy,4702500,https://www.sreality.cz/detail/prodej/byt/3+kk/nymburk-nymburk-karla-capka/526123596
71,4+kk,G,Ve velmi dobrém stavu,stredni-cechy,2890000,https://www.sreality.cz/detail/prodej/byt/4+kk/vrbcany-vrbcany-/201384524
51,2+kk,E,Po rekonstrukci,praha 7,7000000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-bubenec-korunovacni/358015564
83,3+kk,B,Novostavba,stredni-cechy,8155400,https://www.sreality.cz/detail/prodej/byt/3+kk/horomerice-horomerice-karla-iv/556859980
95,3+kk,B,Novostavba,praha 8,13874750,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-strizkov-strizkovska/3030815308
101,3+kk,G,Novostavba,stredni-cechy,5798000,https://www.sreality.cz/detail/prodej/byt/3+kk/krupa-krupa-/2695098956
43,2+kk,B,Novostavba,praha 5,8500000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-radotin-zderazska/1746059852
151,3+kk,B,Novostavba,praha 10,15499000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-horni-mecholupy-bolonska/2739081804
77,2+kk,D,Ve velmi dobrém stavu,praha 5,14150000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-smichov-v-lesicku/2302083660
66,3+kk,B,Novostavba,stredni-cechy,6699215,https://www.sreality.cz/detail/prodej/byt/3+kk/brandys-nad-labem-stara-boleslav-brandys-nad-labem-augustina-lukese/3156808268
55,2+kk,B,Novostavba,praha 4,8190000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-hodkovicky-sifarska/2272162380
85,3+kk,C,V dobrém stavu,praha 8,12500000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-liben-brezenska/4016992844
82,3+kk,B,Novostavba,stredni-cechy,7995000,https://www.sreality.cz/detail/prodej/byt/3+kk/horomerice-horomerice-karla-iv/2274759244
94,3+kk,G,V dobrém stavu,praha 4,10890000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-modrany-semicka/108515916
73,2+kk,D,Ve velmi dobrém stavu,stredni-cechy,9000000,https://www.sreality.cz/detail/prodej/byt/2+kk/dolni-brezany-dolni-brezany-prazska/1604285004
127,3+kk,C,Ve velmi dobrém stavu,praha 9,13890000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-hloubetin-slevacska/3342924
80,3+kk,B,Novostavba,stredni-cechy,9956250,https://www.sreality.cz/detail/prodej/byt/3+kk/beroun-beroun-mesto-na-machovne/199918156
50,2+kk,G,Ve velmi dobrém stavu,praha 1,9700000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-nove-mesto-klimentska/4136469068
217,5+kk,D,V dobrém stavu,stredni-cechy,21990000,https://www.sreality.cz/detail/prodej/byt/5+kk/tuchomerice-tuchomerice-na-vysluni/3714187852
59,2+kk,C,Ve velmi dobrém stavu,stredni-cechy,6849000,https://www.sreality.cz/detail/prodej/byt/2+kk/hostivice-hostivice-zitna/2006938188
236,4+kk,B,Ve velmi dobrém stavu,praha 5,29870000,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-jinonice-na-pomezi/2201163084
68,3+kk,B,Novostavba,stredni-cechy,9149000,https://www.sreality.cz/detail/prodej/byt/3+kk/nehvizdy-nehvizdy-/404611660
47,2+kk,G,Ve velmi dobrém stavu,stredni-cechy,5900000,https://www.sreality.cz/detail/prodej/byt/2+kk/hostivice-hostivice-unhostska/1157431884
43,2+kk,G,V dobrém stavu,stredni-cechy,4700000,https://www.sreality.cz/detail/prodej/byt/2+kk/beroun-beroun-mesto-havlickova/1473040972
38,1+kk,C,V dobrém stavu,stredni-cechy,4650000,https://www.sreality.cz/detail/prodej/byt/1+kk/klecany-klecany-v-honech/3538907724
69,3+kk,D,V dobrém stavu,praha 10,7990000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-hostivar-zapasnicka/3912503884
108,3+kk,G,Ve velmi dobrém stavu,praha 10,12499000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-vrsovice-pripotocni/2258899532
77,3+kk,E,Ve velmi dobrém stavu,praha 3,15890000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-vinohrady-caslavska/355111500
68,3+kk,C,V dobrém stavu,praha 4,7199000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-modrany-rilska/4236628556
29,1+kk,G,Ve velmi dobrém stavu,praha 5,5490000,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-hlubocepy-pod-zvahovem/220144204
47,2+kk,G,Ve velmi dobrém stavu,praha 4,6300000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-chodov-augustinova/1495233100
45,2+kk,G,V dobrém stavu,stredni-cechy,3490000,https://www.sreality.cz/detail/prodej/byt/2+kk/horany-horany-/1829241420
35,1+kk,C,Novostavba,praha 6,8170160,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-brevnov-u-petrin/4068487756
80,3+kk,A,Novostavba,stredni-cechy,8990000,https://www.sreality.cz/detail/prodej/byt/3+kk/mlada-boleslav-cejetice-nad-cervenkou/997253708
116,5+kk,B,Novostavba,stredni-cechy,10490000,https://www.sreality.cz/detail/prodej/byt/5+kk/stehelceves-stehelceves-hlavni/4045378124
68,2+kk,C,Novostavba,praha 6,16720000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-brevnov-u-petrin/2335650380
98,4+kk,G,Ve velmi dobrém stavu,praha 5,20850000,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-jinonice-barvitiova/443028044
52,2+kk,A,Novostavba,stredni-cechy,5440000,https://www.sreality.cz/detail/prodej/byt/2+kk/kladno-kladno-u-engerthu/2203923788
81,3+kk,B,Novostavba,praha 4,15370000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-krc-ke-krcske-strani/1036571980
62,2+kk,D,Ve velmi dobrém stavu,praha 9,7990000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-kyje-lipnicka/3498603084
115,3+kk,B,Novostavba,praha 5,18984960,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-smichov-na-neklance/2002966348
61,2+kk,B,Novostavba,praha 5,9715035,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-smichov-nad-koulkou/328725068
50,2+kk,B,Novostavba,praha 9,7272840,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-dolni-pocernice-cernodolska/2298675788
107,3+kk,B,Novostavba,praha 6,24283228,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-bubenec-gotthardska/162054732
79,3+kk,C,Novostavba,praha 6,15595060,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-brevnov-u-petrin/3417322060
68,3+kk,B,Novostavba,stredni-cechy,9149000,https://www.sreality.cz/detail/prodej/byt/3+kk/nehvizdy-nehvizdy-/404611660
125,2+kk,B,Novostavba,praha 6,24945361,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-bubenec-gotthardska/2851652172
40,2+kk,D,Ve velmi dobrém stavu,praha 3,7000000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-zizkov-rohacova/2820989516
132,3+kk,G,Ve velmi dobrém stavu,praha 5,17590000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-smichov-holeckova/2889859660
283,4+kk,G,Novostavba,praha 6,29980000,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-suchdol-pod-rybnickem/2106786380
322,3+kk,G,Novostavba,praha 6,17990000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-suchdol-pod-rybnickem/3985834572
73,3+kk,B,Ve velmi dobrém stavu,stredni-cechy,8590000,https://www.sreality.cz/detail/prodej/byt/3+kk/bast-bast-boranovicka/1043231308
53,2+kk,B,Novostavba,praha 4,9542000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-chodov-dunovskeho/2172322380
62,3+kk,C,Ve velmi dobrém stavu,praha 10,7950000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-horni-mecholupy-janovska/1737302604
122,4+kk,B,Novostavba,stredni-cechy,9480000,https://www.sreality.cz/detail/prodej/byt/4+kk/kostelec-nad-cernymi-lesy-kostelec-nad-cernymi-lesy-cerveny-dub/3760788044
38,1+kk,C,Ve velmi dobrém stavu,praha 3,6690000,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-zizkov-kvetinkova/2593722956
77,3+kk,B,Novostavba,praha 4,14442000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-chodov-dunovskeho/331944524
107,4+kk,B,Novostavba,praha 4,20094000,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-chodov-dunovskeho/3553169996
31,1+kk,D,Ve velmi dobrém stavu,praha 5,5900000,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-smichov-kmochova/925790796
165,4+kk,B,Novostavba,stredni-cechy,11900000,https://www.sreality.cz/detail/prodej/byt/4+kk/hostivice-brve-hajecka/3633640012
59,2+kk,G,Ve velmi dobrém stavu,stredni-cechy,4990000,https://www.sreality.cz/detail/prodej/byt/2+kk/kraluv-dvur-kraluv-dvur-plzenska/2014581324
49,1+kk,C,Ve velmi dobrém stavu,praha 4,6990000,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-modrany-k-otocce/288256588
47,2+kk,E,Ve velmi dobrém stavu,praha 1,9990000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-nove-mesto-klimentska/2999853644
67,2+kk,C,V dobrém stavu,praha 10,7550000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-michle-novobohdalecka/4134326860
32,1+kk,C,Ve velmi dobrém stavu,praha 10,5849000,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-malesice-ungarova/26350156
115,4+kk,B,Novostavba,praha 9,16780000,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-hostavice-ceskobrodska/227934796
37,2+kk,C,Novostavba,stredni-cechy,4890000,https://www.sreality.cz/detail/prodej/byt/2+kk/tuchomerice-tuchomerice-v-knezivce/2916774476
45,2+kk,C,Novostavba,stredni-cechy,6150000,https://www.sreality.cz/detail/prodej/byt/2+kk/tuchomerice-tuchomerice-v-knezivce/4042265164
44,2+kk,C,Novostavba,stredni-cechy,6390000,https://www.sreality.cz/detail/prodej/byt/2+kk/tuchomerice-tuchomerice-v-knezivce/1171944012
114,5+kk,B,Novostavba,praha 9,16680000,https://www.sreality.cz/detail/prodej/byt/5+kk/praha-hostavice-ceskobrodska/1972765260
89,3+kk,G,Novostavba,praha 9,12490000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-vysocany-cerpadlova/2966319692
115,4+kk,B,Novostavba,praha 9,14480000,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-hostavice-ceskobrodska/2414875212
115,4+kk,B,Novostavba,praha 9,16780000,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-hostavice-ceskobrodska/3910915404
64,2+kk,B,Novostavba,praha 9,8090000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-hostavice-ceskobrodska/1706426956
114,5+kk,B,Novostavba,praha 9,16680000,https://www.sreality.cz/detail/prodej/byt/5+kk/praha-hostavice-ceskobrodska/2184918348
77,2+kk,B,Novostavba,praha 10,14500000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-strasnice-ramonova/3280339532
62,2+kk,B,Novostavba,praha 10,8973400,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-strasnice-ramonova/2506478156
87,3+kk,B,Novostavba,praha 10,13335500,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-strasnice-ramonova/194736716
31,1+kk,B,Novostavba,praha 10,5868500,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-strasnice-ramonova/2883741004
106,4+kk,B,Novostavba,praha 10,18780300,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-strasnice-ramonova/692965964
78,3+kk,B,Ve velmi dobrém stavu,stredni-cechy,5890000,https://www.sreality.cz/detail/prodej/byt/3+kk/kladno-kladno-slanska/4155011660
34,1+kk,B,Ve velmi dobrém stavu,praha 9,6495000,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-kbely-hulkova/802714188
248,4+kk,B,Po rekonstrukci,praha 6,29300000,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-vokovice-ke-dvoru/796669516
67,2+kk,B,Novostavba,stredni-cechy,7850000,https://www.sreality.cz/detail/prodej/byt/2+kk/revnice-revnice-pod-lipami/4191711820
84,3+kk,B,Ve velmi dobrém stavu,praha 9,11055000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-kbely-hulkova/2849534540
55,2+kk,B,Novostavba,praha 4,8700000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-modrany-soukalova/4098495052
42,1+kk,G,Ve velmi dobrém stavu,praha 8,5499000,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-troja-hnezdenska/1791521356
77,3+kk,E,Ve velmi dobrém stavu,praha 4,12500000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-branik-pod-svahem/2003747404
62,2+kk,B,Novostavba,stredni-cechy,5534700,https://www.sreality.cz/detail/prodej/byt/2+kk/slany-kvicek-u-benaru/194101836
37,1+kk,B,Ve velmi dobrém stavu,praha 3,5890000,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-zizkov-mezi-domky/328888908
57,2+kk,C,Po rekonstrukci,praha 10,8500000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-strasnice-ve-stinu/2235875916
99,4+kk,B,Ve velmi dobrém stavu,praha 8,18890000,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-karlin-u-mlynskeho-kanalu/3777369420
34,1+kk,G,Novostavba,stredni-cechy,3390000,https://www.sreality.cz/detail/prodej/byt/1+kk/kutna-hora-kutna-hora-vnitrni-mesto-sokolska/1930302028
75,3+kk,B,Novostavba,praha 9,13780000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-vysocany-svatosovych/2592408140
63,3+kk,B,Novostavba,stredni-cechy,5995000,https://www.sreality.cz/detail/prodej/byt/3+kk/kutna-hora-karlov-v-zakouti/607519308
35,1+kk,B,Novostavba,praha 5,5980000,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-velka-chuchle-na-hvezdarne/1181446732
114,4+kk,B,Novostavba,stredni-cechy,13588068,https://www.sreality.cz/detail/prodej/byt/4+kk/kolin-kolin-/352686668
73,3+kk,B,Novostavba,stredni-cechy,8860078,https://www.sreality.cz/detail/prodej/byt/3+kk/kolin-kolin-/2552599116
30,1+kk,B,Novostavba,stredni-cechy,3678853,https://www.sreality.cz/detail/prodej/byt/1+kk/kolin-kolin-/2936377932
54,2+kk,B,Novostavba,stredni-cechy,6476057,https://www.sreality.cz/detail/prodej/byt/2+kk/kolin-kolin-/3425014348
69,4+kk,G,Ve velmi dobrém stavu,praha 4,7600000,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-chodov-jazlovicka/3522720332
35,1+kk,B,Novostavba,stredni-cechy,4413393,https://www.sreality.cz/detail/prodej/byt/1+kk/kolin-kolin-/2282132044
42,2+kk,C,Po rekonstrukci,stredni-cechy,4390000,https://www.sreality.cz/detail/prodej/byt/2+kk/mnisek-pod-brdy-mnisek-pod-brdy-nova/890667596
36,1+kk,B,Novostavba,praha 6,9430575,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-praha-vitezne-namesti/3860017740
75,3+kk,G,Ve velmi dobrém stavu,praha 3,11500000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-vinohrady-v-horni-stromce/2854843724
58,2+kk,B,Novostavba,praha 6,16088000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-praha-vitezne-namesti/4216795724
59,2+kk,B,Novostavba,praha 6,14870000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-praha-vitezne-namesti/1280782924
86,3+kk,B,Ve velmi dobrém stavu,praha 5,17500000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-kosire-na-pomezi/2893058636
66,3+kk,G,Ve velmi dobrém stavu,praha 9,7490000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-letnany-malkovskeho/4055175756
60,2+kk,B,Novostavba,praha 9,9295000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-letnany-hluckova/2263163468
279,5+kk,F,Ve velmi dobrém stavu,praha 1,88000000,https://www.sreality.cz/detail/prodej/byt/5+kk/praha-mala-strana-vsehrdova/2399695436
162,3+kk,G,Ve velmi dobrém stavu,praha 3,17900000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-zizkov-prokopova/1105265228
94,4+kk,G,Po rekonstrukci,praha 2,16790000,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-vinohrady-manesova/106291788
100,4+kk,D,Novostavba,praha 4,20356300,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-nusle-belehradska/537383500
76,3+kk,B,Ve velmi dobrém stavu,praha 8,12499000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-dolni-chabry-k-beranovu/3400274508
41,2+kk,E,Ve velmi dobrém stavu,praha 4,5999000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-michle-podle-kacerova/1841762892
68,3+kk,B,Po rekonstrukci,praha 10,8590000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-strasnice-krenicka/4198003276
39,2+kk,G,Ve velmi dobrém stavu,praha 1,12950000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-mala-strana-u-luzickeho-seminare/1436680780
53,2+kk,B,Ve velmi dobrém stavu,praha 9,8600000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-hrdlorezy-ucnovska/1711374924
30,1+kk,B,Novostavba,praha 4,5790000,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-nusle-belehradska/1890914892
116,4+kk,B,Novostavba,praha 4,18894400,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-nusle-belehradska/263524940
38,1+kk,G,Ve velmi dobrém stavu,praha 10,5700000,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-zabehlice-preslickova/2350412364
104,4+kk,B,Novostavba,praha 4,18846200,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-nusle-belehradska/1954878028
43,2+kk,B,Novostavba,praha 4,8206200,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-nusle-belehradska/1351946828
82,3+kk,B,Novostavba,stredni-cechy,7995000,https://www.sreality.cz/detail/prodej/byt/3+kk/horomerice-horomerice-karla-iv/4010493260
45,2+kk,G,V dobrém stavu,praha 8,5990000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-liben-novakovych/3823571532
49,2+kk,C,V dobrém stavu,praha 4,6100000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-kamyk-machuldova/3994579532
100,4+kk,C,Ve velmi dobrém stavu,praha 8,11990000,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-liben-spolecna/4250968652
143,4+kk,B,Novostavba,praha 8,19900000,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-strizkov-strizkovska/1463030348
51,1+kk,C,Novostavba,praha 10,8700000,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-vinohrady-korunni/259162700
68,3+kk,B,Novostavba,stredni-cechy,9149000,https://www.sreality.cz/detail/prodej/byt/3+kk/nehvizdy-nehvizdy-/404611660
75,3+kk,A,V dobrém stavu,stredni-cechy,6496508,https://www.sreality.cz/detail/prodej/byt/3+kk/kladno-kladno-hutska/3395093068
72,2+kk,B,Novostavba,praha 9,9990000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-kyje-vodnanska/2080911948
67,3+kk,B,Novostavba,praha 5,11400000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-hlubocepy-kurandove/3073942860
